MAC.JD.AH,MAC-Zygomatic bone,JD-Removal (of internal device or foreign body),AH-External,Removal of external device or foreign body from zygoma,,,
MAC.JG.AA,MAC-Zygomatic bone,JG-Debridement,AA-Open approach,Debridement of zygoma,,,
MAC.JJ.AA,MAC-Zygomatic bone,"JJ-Excision, partial",AA-Open approach,Partial excision of zygoma,,,
MAC.LC.AH,MAC-Zygomatic bone,LC-Set,AH-External,External immobilisation of zygoma,,,
MAC.LD.AA,MAC-Zygomatic bone,LD-Position,AA-Open approach,Open reduction of zygomatic bone,Elevation [of fragments] of zygoma;<br/> Open reduction of malar fracture;<br/> Open reduction of fracture of zygoma,,
MAC.LD.AH,MAC-Zygomatic bone,LD-Position,AH-External,Closed reduction of zygomatic bone,Closed reduction of malar fracture;<br/> Closed reduction of zygomatic fracture,,
MAC.ML.AA,MAC-Zygomatic bone,ML-Reconstruction,AA-Open approach,Reconstruction of zygoma,,,
MAC.SM.AH,MAC-Zygomatic bone,SM-Management of assistive product,AH-External,Adjustment of external device or appliance of zygoma,,,
MAE.BA.BA,MAE-Nasal bone,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",X-ray of nasal bone,,,
MAF.AD.AA,MAF-Maxilla,AD-Biopsy,AA-Open approach,Biopsy of maxilla,,,
MAF.BA.BA,MAF-Maxilla,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",X-ray of maxilla,,,
MAF.JD.AA,MAF-Maxilla,JD-Removal (of internal device or foreign body),AA-Open approach,Removal of foreign body from maxillary bone,Removal of device from maxilla,,
MAF.JD.AH,MAF-Maxilla,JD-Removal (of internal device or foreign body),AH-External,Removal of external device or foreign body from maxillary bone,,,
MAF.JK.AA,MAF-Maxilla,"JK-Excision, total",AA-Open approach,Total excision of maxilla,,,
MAF.JJ.AA,MAF-Maxilla,"JJ-Excision, partial",AA-Open approach,"Alveolectomy, maxilla",Alveolectomy (inter-radicular) (intraseptal) (radical) (simple);<br/> Excision of maxillary tuberosity;<br/> Sequestrectomy of maxilla,,
MAF.LD.AA,MAF-Maxilla,LD-Position,AA-Open approach,Open reduction of maxillary bone,Open reduction of dislocation of maxilla;<br/> Open reduction of fracture of maxilla,,
MAF.KB.AH,MAF-Maxilla,KB-Change (of assistive product),AH-External,"Replacement of external immobilisation device, maxilla",,,
MAF.ML.AA,MAF-Maxilla,ML-Reconstruction,AA-Open approach,Maxillary osteoplasty,"Alveoloplasty, maxilla;<br/> Segmental osteoplasty [osteotomy] of maxilla;<br/> Total osteoplasty [osteotomy] of maxilla",,
MAG.AD.AA,MAG-Mandible and Jaw,AD-Biopsy,AA-Open approach,Biopsy of mandible or jaw not elsewhere classified,"Biopsy of temporomandibular joint, NOS",,
MAF.LK.AA,MAF-Maxilla,LK-Increase size,AA-Open approach,Distraction osteogenesis of maxilla,DO of maxilla,,
"<span class=""text-retired"" title=""Retired ICHI code"">MAF.MK.AA</span>",MAF-Maxilla,MK-Repair,AA-Open approach,"<span class=""text-retired"" title=""Retired ICHI code"">Alveoloplasty, maxilla</span>",,,
MAG.AD.AE,MAG-Mandible and Jaw,AD-Biopsy,AE-Percutaneous,Percutaneous biopsy of mandible or jaw,Needle biopsy of mandible or jaw;<br/> Percutaneous biopsy of temporomandibular joint,,
MAF.LD.AH,MAF-Maxilla,LD-Position,AH-External,Closed reduction of maxillary bone,Closed reduction of dislocation of maxilla;<br/> Closed reduction of fracture of maxilla,,
MAG.BA.BA,MAG-Mandible and Jaw,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",X-ray of mandible,,,
MAG.BA.BB,MAG-Mandible and Jaw,BA-(Diagnostic) Imaging,BB-Radiation with contrast medium,Temporomandibular contrast arthrogram,,,
MAG.BA.BC,MAG-Mandible and Jaw,BA-(Diagnostic) Imaging,"BC-Computerised tomography, not otherwise specified","Computerised tomography of temporomandibular joint, not elsewhere classified","CT of temporomandibular joint [TMJ], NEC",,
MAG.BA.BD,MAG-Mandible and Jaw,BA-(Diagnostic) Imaging,BD-Computerised tomography with contrast medium,Computerised tomography of temporomandibular joint with intravenous contrast,CT of temporomandibular joint [TMJ] with IV contrast,,
MAG.BA.BH,MAG-Mandible and Jaw,BA-(Diagnostic) Imaging,"BH-Nuclear magnetic resonance, not otherwise specified","Magnetic resonance imaging of temporomandibular joint, not elsewhere classified","MRI of temporomandibular joint [TMJ], NEC",,
MAG.BA.BI,MAG-Mandible and Jaw,BA-(Diagnostic) Imaging,BI-Nuclear magnetic resonance with contrast medium,Magnetic resonance imaging of temporomandibular joint with intravenous contrast,MRI of temporomandibular joint [TMJ] with IV contrast,,
MAG.DB.AF,MAG-Mandible and Jaw,DB-Application [of pharmaceutical],AF-Percutaneous transluminal,Injection of therapeutic substance into temporomandibular joint,,,
MAG.JB.AA,MAG-Mandible and Jaw,JB-Drainage,AA-Open approach,Drainage of temporomandibular joint,,,
MAG.JB.AB,MAG-Mandible and Jaw,JB-Drainage,AB-Percutaneous endoscopic,Endoscopic drainage of temporomandibular joint,,,
MAG.AD.AB,MAG-Mandible and Jaw,AD-Biopsy,AB-Percutaneous endoscopic,Arthrooscopic biopsy of mandible or jaw,Arthroscopic biopsy of temporomandibular joint,,
MAG.JB.AE,MAG-Mandible and Jaw,JB-Drainage,AE-Percutaneous,Percutaneous drainage of temporomandibular joint,Arthrocentesis of temporomandibular joint;<br/> Aspiration of temporomandibular joint,,
MAG.DN.AA,MAG-Mandible and Jaw,DN-Implantation [of internal device],AA-Open approach,Implantation of internal device of temporomandibular joint,Implantation of glenoid fossa prosthesis of temporomandibular joint,,
MAG.JD.AA,MAG-Mandible and Jaw,JD-Removal (of internal device or foreign body),AA-Open approach,Removal of foreign body from mandible or jaw,Removal of device from mandible;<br/> Removal of device or foreign body from temporomandibular joint,,
MAG.JD.AH,MAG-Mandible and Jaw,JD-Removal (of internal device or foreign body),AH-External,Removal of external device or foreign body from mandible or jaw,Removal of other external mandibular fixation device,,
MAG.JI.AA,MAG-Mandible and Jaw,"JI-Excision, local",AA-Open approach,Excision of lesion or tissue of mandible or jaw,Excision of dental lesion of jaw;<br/> Excision of exostosis of mandible;<br/> Excision of odontogenic lesion,,
MAG.JJ.AA,MAG-Mandible and Jaw,"JJ-Excision, partial",AA-Open approach,Partial mandibulectomy,"Alveolectomy, mandible;<br/> Alveolectomy (inter-radicular) (intraseptal) (radical) (simple);<br/> Excision of mylohyoid ridge of mandible;<br/> Hemimandibulectomy;<br/> Sequestrectomy of mandible;<br/>",,"that associated with temporomandibular arthroplasty (<a href=""#http://id.who.int/ichi/entity/745614946"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MA}-{13944}"" title=""Temporomandibular arthroplasty"">MAG.MK.AA</a>)"
MAG.JK.AA,MAG-Mandible and Jaw,"JK-Excision, total",AA-Open approach,Total mandibulectomy,,,"total mandibulectomy with synchronous reconstruction (<a href=""#http://id.who.int/ichi/entity/1577462912"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MA}-{13945}"" title=""Total mandibulectomy with synchronous reconstruction"">MAG.ML.AA</a>)"
MAG.KA.AA,MAG-Mandible and Jaw,KA-Replacement of internal device,AA-Open approach,"Replacement of internal device, temporomandibular joint",Replacement of glenoid fossa prosthesis of temporomandibular joint,,
MAG.LD.AA,MAG-Mandible and Jaw,LD-Position,AA-Open approach,Open reduction on mandibular bone,Open reduction of alveolar bone;<br/> Open reduction of alveolar fracture with stabilisation of teeth;<br/> Open reduction of dislocation of temporomandibular joint;<br/> Open reduction of fracture of alveolar bone;<br/> Open reduction of fracture of mandible bone;<br/> Open reduction of mandible bone;<br/> Open reduction of temporomandibular joint,,
MAG.LD.AH,MAG-Mandible and Jaw,LD-Position,AH-External,Closed reduction of mandibular bone,Closed reduction of dislocation of temporomandibular joint;<br/> Closed reduction of fracture of alveolar bone;<br/> Closed reduction of fracture of mandibular bone;<br/> Closed reduction of temporomandibular joint;<br/>,,
MAG.LK.AA,MAG-Mandible and Jaw,LK-Increase size,AA-Open approach,Distraction osteogenesis of mandible,DO of mandible,,
MAG.MK.AA,MAG-Mandible and Jaw,MK-Repair,AA-Open approach,Temporomandibular arthroplasty,"Alveoloplasty, mandible",,
MAG.ML.AA,MAG-Mandible and Jaw,ML-Reconstruction,AA-Open approach,Total mandibulectomy with synchronous reconstruction,"Alveoloplasty, mandible;<br/> Open osteoplasty [osteotomy] of mandibular ramus;<br/> Osteoplasty [osteotomy] of body of mandible;<br/> Reconstruction of mandible;<br/> Temporomandibular arthroplasty",,
MAG.ML.AE,MAG-Mandible and Jaw,ML-Reconstruction,AE-Percutaneous,Percutaneous osteoplasty of mandibular ramus,Closed osteoplasty [osteotomy] of mandibular ramus;<br/> Gigli saw osteotomy,,
"<span class=""text-retired"" title=""Retired ICHI code"">MAG.PA.AH</span>",MAG-Mandible and Jaw,PA-Manipulation,AH-External,"<span class=""text-retired"" title=""Retired ICHI code"">Other manipulation of temporomandibular joint</span>",,,
MAI.BA.BA,MAI-Mastoid bone,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",X-ray of mastoid bone,X-ray of mastoid process,,
MAJ.PA.ZZ,MAJ-Joint of head and neck region,PA-Manipulation,ZZ-Other and unspecified means,Manipulation of head and neck joint,manipulation of temporomandibular joint;<br/> manipulation of TMJ,,"manipulation of cervical vertebral column (<a href=""#http://id.who.int/ichi/entity/228773522"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MB}-{17513}"" title=""Manipulation of cervical verebral column"">MBA.PA.ZZ</a>);<br/>"
MAM.FB.AA,MAM-Muscle of head and neck region,FB-Division,AA-Open approach,Cricopharyngeal myotomy,,,
MAJ.PB.ZZ,MAJ-Joint of head and neck region,PB-Mobilisation,ZZ-Other and unspecified means,Mobilisation of head and neck joint,,,"manipulation of head and neck joint (<a href=""#http://id.who.int/ichi/entity/662355602"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MA}-{13950}"" title=""Manipulation of head and neck joint"">MAJ.PA.ZZ</a>);<br/> massage of head and neck (<a href=""#http://id.who.int/ichi/entity/1238619698"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MA}-{15485}"" title=""Massage of head and neck"">MAS.PC.ZZ</a>);<br/> mobilisation of cervical vertebral column (<a href=""#http://id.who.int/ichi/entity/327871635"" class=""link-open-node"" data-tsel=""Section"" data-node-id=""{#}-{1}-{10}-{MB}-{17535}"" title=""Mobilisation of cervical vertebral column"">MBA.PB.ZZ</a>)"
MAM.FC.AA,MAM-Muscle of head and neck region,FC-Release,AA-Open approach,Release of muscles of neck,Lengthening of muscles of neck (for torticollis),,
MAM.JJ.AA,MAM-Muscle of head and neck region,"JJ-Excision, partial",AA-Open approach,Partial excision of muscles of head and neck,,,
MAM.MK.AA,MAM-Muscle of head and neck region,MK-Repair,AA-Open approach,Myorrhaphy of head and neck,,,
MAM.ML.AA,MAM-Muscle of head and neck region,ML-Reconstruction,AA-Open approach,Myoplasty head and neck,,,
MAS.BA.BC,MAS-Soft tissue of head and neck,BA-(Diagnostic) Imaging,"BC-Computerised tomography, not otherwise specified","Computerised tomography of soft tissue of head and neck, not elsewhere classified","CT of soft tissue of head and neck, NEC",,
MAZ.AA.ZZ,"MAZ-Bone, joint or soft tissue of head, neck and trunk, unspecified",AA-Assessment,ZZ-Other and unspecified means,"Assessment of bone, joint or soft tissue of head, neck and trunk, not elsewhere classified",,,
MAG.SM.AH,MAG-Mandible and Jaw,SM-Management of assistive product,AH-External,Management of external appliance of mandible or jaw,Adjusting appliance of mandible,,
MAZ.JG.AA,"MAZ-Bone, joint or soft tissue of head, neck and trunk, unspecified",JG-Debridement,AA-Open approach,"Debridement of bone, joint or soft tissue of head, neck and trunk, not elsewhere classified",,,
MBA.AD.AA,MBA-Cervical vertebral column,AD-Biopsy,AA-Open approach,Biopsy of cervical bone,,,
MAS.BA.BA,MAS-Soft tissue of head and neck,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",X-ray of soft tissue of head and neck,,,
MBA.AD.AE,MBA-Cervical vertebral column,AD-Biopsy,AE-Percutaneous,"Needle biopsy of bone, cervical",,,
MBA.BA.BA,MBA-Cervical vertebral column,BA-(Diagnostic) Imaging,"BA-Radiation, not otherwise specified",X-ray of cervical spine,,,
MAS.BA.BD,MAS-Soft tissue of head and neck,BA-(Diagnostic) Imaging,BD-Computerised tomography with contrast medium,Computerised tomography of soft tissue of head and neck with intravenous contrast,CT of soft tissue of head and neck with IV contrast,,
MBA.BA.BB,MBA-Cervical vertebral column,BA-(Diagnostic) Imaging,BB-Radiation with contrast medium,Cervical Myelogram,,,
MBA.BA.BC,MBA-Cervical vertebral column,BA-(Diagnostic) Imaging,"BC-Computerised tomography, not otherwise specified","Computerised tomography of bone, cervical, not elsewhere classified","CT of bone, cervical, NEC",,
MBA.BA.BD,MBA-Cervical vertebral column,BA-(Diagnostic) Imaging,BD-Computerised tomography with contrast medium,"Computerised tomography of bone, cervical with intravenous contrast","CT of bone, cervical with IV contrast",,
MBA.BA.BH,MBA-Cervical vertebral column,BA-(Diagnostic) Imaging,"BH-Nuclear magnetic resonance, not otherwise specified","Magnetic resonance imaging of bone, cervical, not elsewhere classified","MRI of bone, cervical, NEC",,
MBA.DM.AH,MBA-Cervical vertebral column,DM-Installation of assistive product,AH-External,"Application of external fixator device, cervical",,,
MBA.DN.AA,MBA-Cervical vertebral column,DN-Implantation [of internal device],AA-Open approach,"Insertion of device into bone, cervical spine","Insertion of bone growth stimulator, cervical spine;<br/> Internal fixation of bone, cervical spine",,
MBA.FA.AA,MBA-Cervical vertebral column,FA-Incision,AA-Open approach,"Incision of bone without division, cervical","Wedge osteotomy, cervical",,
MBA.BA.BI,MBA-Cervical vertebral column,BA-(Diagnostic) Imaging,BI-Nuclear magnetic resonance with contrast medium,"Magnetic resonance imaging of bone, cervical with intravenous contrast","MRI of bone, cervical with IV contrast",,
MBA.JD.AA,MBA-Cervical vertebral column,JD-Removal (of internal device or foreign body),AA-Open approach,"Removal of foreign body from bone, cervical","Removal of implanted devices from bone, cervical",,
MBA.JI.AA,MBA-Cervical vertebral column,"JI-Excision, local",AA-Open approach,"Local excision of lesion or tissue of bone, cervical",,,
MBA.JJ.AA,MBA-Cervical vertebral column,"JJ-Excision, partial",AA-Open approach,"Other partial ostectomy, cervical","Sequestrectomy, cervical",,
MBA.JK.AA,MBA-Cervical vertebral column,"JK-Excision, total",AA-Open approach,"Total ostectomy, cervical",,,
MBA.JH.AA,MBA-Cervical vertebral column,JH-Procurement,AA-Open approach,"Excision of bone for graft, cervical",,,
MBA.LD.AA,MBA-Cervical vertebral column,LD-Position,AA-Open approach,Open reduction of cervical spine,Open reduction of dislocation of cervical spine;<br/> Open reduction of fracture of cervical spine,,
"<span class=""text-retired"" title=""Retired ICHI code"">MBA.MK.AA</span>",MBA-Cervical vertebral column,MK-Repair,AA-Open approach,"<span class=""text-retired"" title=""Retired ICHI code"">Other repair or plastic operations on bone, cervical</span>",,,
MBA.ML.AA,MBA-Cervical vertebral column,ML-Reconstruction,AA-Open approach,"Bone graft, cervical","Osteoclasis, cervical",,
MBA.LD.AH,MBA-Cervical vertebral column,LD-Position,AH-External,Closed reduction of cervical spine,Closed reduction of dislocation of cervical spine;<br/> Closed reduction of fracture of cervical spine,,
MBB.AD.AA,MBB-Cervical intervertebral disc,AD-Biopsy,AA-Open approach,Biopsy of cervical intervertebral disc,,,
MBA.LE.AA,MBA-Cervical vertebral column,LE-Fusion,AA-Open approach,Cervical spinal fusion,"Arthrodesis of C2 level or below:<br/><span class=""tab-space""></span> anterior interbody fusion;<br/><span class=""tab-space""></span> anterolateral technique;<br/><span class=""tab-space""></span> posterolateral technique;<br/><span class=""tab-space""></span> C1-C2 fusion by anterior, transoral, or posterior technique;<br/><span class=""tab-space""></span> Craniocervical fusion by anterior, transoral, or posterior technique;<br/><span class=""tab-space""></span> Occiput C2 fusion by anterior, transoral, or posterior technique;<br/><span class=""tab-space""></span> Other cervical fusion of the anterior column;<br/><span class=""tab-space""></span> Other cervical fusion of the posterior column;<br/><span class=""tab-space""></span> Refusion of atlas-axis spine;<br/><span class=""tab-space""></span> Refusion of other cervical spine, anterior column;<br/><span class=""tab-space""></span> Refusion of other cervical spine, posterior column",bone graft;<br/> fat graft;<br/> procurement of graft material through same incision,
